"Index","Var_name","Estimate","L_bound","U_bound","gradient","at_bound","family","target","p1","p2","p3","p4","mapped_value","absolute_error","mapped","note","fitted_index","local_index","jittered_value","jitter_method","jitter_space","jitter_scale","jitter_center","jitter_standardized_shift","jitter_effective_cv","jitter_max_safe_cv","jitter_cv_limited","jitter_safe_cv_cap_enabled","boundary_adjusted","nominal_cv"
1143,"region_rec_diffs(4,214)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1090,NA,NA,NA,0,0,TRUE,NA,1143,1143,-0.0533706717122326,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.889511195203877,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1144,"region_rec_diffs(4,215)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1091,NA,NA,NA,0,0,TRUE,NA,1144,1144,-0.0690015863062525,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.15002643843754,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1145,"region_rec_diffs(4,216)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1092,NA,NA,NA,0,0,TRUE,NA,1145,1145,0.0866075448392509,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.44345908065418,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1146,"region_rec_diffs(4,217)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1093,NA,NA,NA,0,0,TRUE,NA,1146,1146,-0.0462735179989417,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.771225299982362,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1147,"region_rec_diffs(4,218)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1094,NA,NA,NA,0,0,TRUE,NA,1147,1147,0.0128465137758198,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.21410856293033,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1148,"region_rec_diffs(4,219)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1095,NA,NA,NA,0,0,TRUE,NA,1148,1148,0.0683340484993327,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.13890080832221,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1149,"region_rec_diffs(4,220)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1096,NA,NA,NA,0,0,TRUE,NA,1149,1149,0.0671458957408229,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.11909826234705,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1150,"region_rec_diffs(4,221)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1097,NA,NA,NA,0,0,TRUE,NA,1150,1150,0.0430352373631346,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.717253956052244,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1151,"region_rec_diffs(4,222)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1098,NA,NA,NA,0,0,TRUE,NA,1151,1151,0.0316519321916195,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.527532203193659,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1152,"region_rec_diffs(4,223)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1099,NA,NA,NA,0,0,TRUE,NA,1152,1152,0.0560097508274526,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.93349584712421,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1153,"region_rec_diffs(4,224)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1100,NA,NA,NA,0,0,TRUE,NA,1153,1153,-0.139080002890917,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-2.31800004818194,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1154,"region_rec_diffs(4,225)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1101,NA,NA,NA,0,0,TRUE,NA,1154,1154,0.0465572831698271,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.775954719497118,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1155,"region_rec_diffs(4,226)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1102,NA,NA,NA,0,0,TRUE,NA,1155,1155,-0.0600752786235637,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.00125464372606,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1156,"region_rec_diffs(4,227)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1103,NA,NA,NA,0,0,TRUE,NA,1156,1156,-0.12953277066616,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-2.15887951110267,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1157,"region_rec_diffs(4,228)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1104,NA,NA,NA,0,0,TRUE,NA,1157,1157,0.082005552025918,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.36675920043197,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1158,"region_rec_diffs(4,229)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1105,NA,NA,NA,0,0,TRUE,NA,1158,1158,0.0722853065195057,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.20475510865843,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1159,"region_rec_diffs(4,230)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1106,NA,NA,NA,0,0,TRUE,NA,1159,1159,0.00589828392387393,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.0983047320645654,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1160,"region_rec_diffs(4,231)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1107,NA,NA,NA,0,0,TRUE,NA,1160,1160,-0.0359216632572195,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.598694387620324,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1161,"region_rec_diffs(4,232)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1108,NA,NA,NA,0,0,TRUE,NA,1161,1161,-0.0230784828842121,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.384641381403535,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1162,"region_rec_diffs(4,233)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1109,NA,NA,NA,0,0,TRUE,NA,1162,1162,-0.0524840082408522,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.87473347068087,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1163,"region_rec_diffs(4,234)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1110,NA,NA,NA,0,0,TRUE,NA,1163,1163,0.00700885858099376,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.116814309683229,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1164,"region_rec_diffs(4,235)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1111,NA,NA,NA,0,0,TRUE,NA,1164,1164,0.0183017282405737,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.305028804009562,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1165,"region_rec_diffs(4,236)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1112,NA,NA,NA,0,0,TRUE,NA,1165,1165,-0.0187421933231287,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.312369888718811,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1166,"region_rec_diffs(4,237)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1113,NA,NA,NA,0,0,TRUE,NA,1166,1166,-0.045390898769925,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.756514979498749,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1167,"region_rec_diffs(4,238)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1114,NA,NA,NA,0,0,TRUE,NA,1167,1167,0.0597272712392991,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.995454520654985,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1168,"region_rec_diffs(4,239)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1115,NA,NA,NA,0,0,TRUE,NA,1168,1168,-0.0179918626390956,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.29986437731826,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1169,"region_rec_diffs(4,240)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1116,NA,NA,NA,0,0,TRUE,NA,1169,1169,-0.0360383293785222,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.600638822975371,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1170,"region_rec_diffs(4,241)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1117,NA,NA,NA,0,0,TRUE,NA,1170,1170,0.0851981555490973,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.41996925915162,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1171,"region_rec_diffs(4,242)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1118,NA,NA,NA,0,0,TRUE,NA,1171,1171,-0.0796099742198129,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.32683290366355,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1172,"region_rec_diffs(4,243)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1119,NA,NA,NA,0,0,TRUE,NA,1172,1172,0.0706767805096651,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.17794634182775,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1173,"region_rec_diffs(4,244)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1120,NA,NA,NA,0,0,TRUE,NA,1173,1173,-0.054095904685497,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.901598411424949,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1174,"region_rec_diffs(4,245)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1121,NA,NA,NA,0,0,TRUE,NA,1174,1174,0.0705178508617883,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.17529751436314,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1175,"region_rec_diffs(4,246)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1122,NA,NA,NA,0,0,TRUE,NA,1175,1175,-0.0969520545574705,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.61586757595784,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1176,"region_rec_diffs(4,247)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1123,NA,NA,NA,0,0,TRUE,NA,1176,1176,-0.0355626056567693,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.592710094279488,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1177,"region_rec_diffs(4,248)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1124,NA,NA,NA,0,0,TRUE,NA,1177,1177,-0.0105126645901126,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.175211076501876,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1178,"region_rec_diffs(4,249)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1125,NA,NA,NA,0,0,TRUE,NA,1178,1178,-0.0550627297308841,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.917712162181402,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1179,"region_rec_diffs(4,250)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1126,NA,NA,NA,0,0,TRUE,NA,1179,1179,-0.0161154370165617,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.268590616942695,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1180,"region_rec_diffs(4,251)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1127,NA,NA,NA,0,0,TRUE,NA,1180,1180,0.0154334333437411,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.257223889062352,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1181,"region_rec_diffs(4,252)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1128,NA,NA,NA,0,0,TRUE,NA,1181,1181,0.104909105863834,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.74848509773057,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1182,"region_rec_diffs(4,253)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1129,NA,NA,NA,0,0,TRUE,NA,1182,1182,-0.00883586275916759,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.14726437931946,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1183,"region_rec_diffs(4,254)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1130,NA,NA,NA,0,0,TRUE,NA,1183,1183,0.0450742670146891,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.751237783578151,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1184,"region_rec_diffs(4,255)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1131,NA,NA,NA,0,0,TRUE,NA,1184,1184,-0.068546592196967,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.14244320328278,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1185,"region_rec_diffs(4,256)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1132,NA,NA,NA,0,0,TRUE,NA,1185,1185,-0.080619816086597,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.34366360144328,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1186,"region_rec_diffs(4,257)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1133,NA,NA,NA,0,0,TRUE,NA,1186,1186,0.0675163297384191,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.12527216230699,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1187,"region_rec_diffs(4,258)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1134,NA,NA,NA,0,0,TRUE,NA,1187,1187,0.0769747130461287,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.28291188410214,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1188,"region_rec_diffs(4,259)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1135,NA,NA,NA,0,0,TRUE,NA,1188,1188,0.0756786849274258,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.2613114154571,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1189,"region_rec_diffs(4,260)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1136,NA,NA,NA,0,0,TRUE,NA,1189,1189,-0.0467801213807704,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.779668689679506,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1190,"region_rec_diffs(4,261)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1137,NA,NA,NA,0,0,TRUE,NA,1190,1190,0.0322619669145654,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.53769944857609,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1191,"region_rec_diffs(4,262)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1138,NA,NA,NA,0,0,TRUE,NA,1191,1191,0.0405634957953556,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.676058263255926,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1192,"region_rec_diffs(4,263)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1139,NA,NA,NA,0,0,TRUE,NA,1192,1192,-0.0292968511717788,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.48828085286298,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1193,"region_rec_diffs(4,264)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1140,NA,NA,NA,0,0,TRUE,NA,1193,1193,-0.0359298776883312,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.59883129480552,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1194,"region_rec_diffs(4,265)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1141,NA,NA,NA,0,0,TRUE,NA,1194,1194,0.0427579090697874,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.71263181782979,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1195,"region_rec_diffs(4,266)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1142,NA,NA,NA,0,0,TRUE,NA,1195,1195,0.0280602428549672,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.467670714249454,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1196,"region_rec_diffs(4,267)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1143,NA,NA,NA,0,0,TRUE,NA,1196,1196,-0.0410710540207715,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.684517567012858,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1197,"region_rec_diffs(4,268)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1144,NA,NA,NA,0,0,TRUE,NA,1197,1197,-0.0274848347990608,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.458080579984347,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1198,"region_rec_diffs(4,269)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1145,NA,NA,NA,0,0,TRUE,NA,1198,1198,0.066508655289188,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.10847758815313,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1199,"region_rec_diffs(4,270)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1146,NA,NA,NA,0,0,TRUE,NA,1199,1199,-0.0803309961380743,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.33884993563457,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1200,"region_rec_diffs(4,271)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1147,NA,NA,NA,0,0,TRUE,NA,1200,1200,-0.0186540617627213,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.310901029378689,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1201,"region_rec_diffs(4,272)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1148,NA,NA,NA,0,0,TRUE,NA,1201,1201,-0.0617815131956845,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.02969188659474,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1202,"region_rec_diffs(4,273)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1149,NA,NA,NA,0,0,TRUE,NA,1202,1202,-0.13516690720117,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-2.25278178668616,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1203,"region_rec_diffs(4,274)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1150,NA,NA,NA,0,0,TRUE,NA,1203,1203,0.0169685684499781,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.282809474166301,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1204,"region_rec_diffs(4,275)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1151,NA,NA,NA,0,0,TRUE,NA,1204,1204,-0.0882745010606412,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.47124168434402,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1205,"region_rec_diffs(4,276)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1152,NA,NA,NA,0,0,TRUE,NA,1205,1205,0.0110719337498919,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.184532229164865,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1206,"region_rec_diffs(4,277)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1153,NA,NA,NA,0,0,TRUE,NA,1206,1206,0.0818902974826852,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.36483829137809,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1207,"region_rec_diffs(4,278)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1154,NA,NA,NA,0,0,TRUE,NA,1207,1207,-0.0165869036192765,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.276448393654608,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1208,"region_rec_diffs(4,279)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1155,NA,NA,NA,0,0,TRUE,NA,1208,1208,0.0139891664348362,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.233152773913936,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1209,"region_rec_diffs(4,280)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1156,NA,NA,NA,0,0,TRUE,NA,1209,1209,0.0402388400072886,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.67064733345481,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1210,"region_rec_diffs(4,281)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1157,NA,NA,NA,0,0,TRUE,NA,1210,1210,-0.0235666662531653,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.392777770886088,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1211,"region_rec_diffs(4,282)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1158,NA,NA,NA,0,0,TRUE,NA,1211,1211,-0.0842305999392146,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.40384333232024,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1212,"region_rec_diffs(4,283)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1159,NA,NA,NA,0,0,TRUE,NA,1212,1212,0.187990381566753,"mean_preserving_scaled_beta","bounded_natural",0.06,0,3.13317302611256,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1213,"region_rec_diffs(4,284)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1160,NA,NA,NA,0,0,TRUE,NA,1213,1213,-0.0239917109695669,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.399861849492781,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1214,"region_rec_diffs(4,285)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1161,NA,NA,NA,0,0,TRUE,NA,1214,1214,-0.0528426488755973,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.880710814593288,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1215,"region_rec_diffs(4,286)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1162,NA,NA,NA,0,0,TRUE,NA,1215,1215,-0.142344898913846,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-2.37241498189743,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1216,"region_rec_diffs(4,287)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1163,NA,NA,NA,0,0,TRUE,NA,1216,1216,-0.0646419965122043,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.07736660853674,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1217,"region_rec_diffs(4,288)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1164,NA,NA,NA,0,0,TRUE,NA,1217,1217,-0.0196864759083661,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.328107931806102,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1218,"region_rec_diffs(4,289)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1165,NA,NA,NA,0,0,TRUE,NA,1218,1218,0.0300555307189647,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.500925511982745,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1219,"region_rec_diffs(4,290)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1166,NA,NA,NA,0,0,TRUE,NA,1219,1219,0.0582907570041398,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.971512616735663,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1220,"region_rec_diffs(4,291)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1167,NA,NA,NA,0,0,TRUE,NA,1220,1220,0.002618383870713,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.0436397311785501,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1221,"region_rec_diffs(5,1)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1169,NA,NA,NA,0,0,TRUE,NA,1221,1221,-0.0726817024817668,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.21136170802945,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1222,"region_rec_diffs(5,2)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1170,NA,NA,NA,0,0,TRUE,NA,1222,1222,0.00588360744190908,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.0980601240318179,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1223,"region_rec_diffs(5,3)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1171,NA,NA,NA,0,0,TRUE,NA,1223,1223,-0.0145531967151848,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.242553278586414,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1224,"region_rec_diffs(5,4)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1172,NA,NA,NA,0,0,TRUE,NA,1224,1224,-0.021656924526368,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-0.360948742106134,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1225,"region_rec_diffs(5,5)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1173,NA,NA,NA,0,0,TRUE,NA,1225,1225,-0.125527970093756,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-2.09213283489594,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1226,"region_rec_diffs(5,6)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1174,NA,NA,NA,0,0,TRUE,NA,1226,1226,-0.102127947353106,"mean_preserving_scaled_beta","bounded_natural",0.06,0,-1.70213245588511,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1227,"region_rec_diffs(5,7)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1175,NA,NA,NA,0,0,TRUE,NA,1227,1227,0.0441722495849812,"mean_preserving_scaled_beta","bounded_natural",0.06,0,0.736204159749687,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1228,"region_rec_diffs(5,8)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1176,NA,NA,NA,0,0,TRUE,NA,1228,1228,0.0693252595926146,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.15542099321024,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
1229,"region_rec_diffs(5,9)",0,-3,3,0,FALSE,"regional_recruitment_variation","region_rec_var",1177,NA,NA,NA,0,0,TRUE,NA,1229,1229,0.11602970362685,"mean_preserving_scaled_beta","bounded_natural",0.06,0,1.93382839378084,0.1,3.53553390593274,FALSE,TRUE,FALSE,0.1
